Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
,MEDELLIN,ANTIOQUIA,CALLE 54 86 A 35,http://empresite.eleconomistaamerica.co/CAFE-TOLIMA-DON-DIEGO-SAS.html,CAFÉ TOLIMA DON DIEGO SAS,ESPECIALIDAD-CAFE,
Otros derivados del cafe,VENECIA,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/CAFE-ARTESANAL-GRACIELA-SAS.html,CAFE ARTESANAL LA GRACIELA S A S,ESPECIALIDAD-CAFE,
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas o tabaco,CONCORDIA,ANTIOQUIA,CARRERA 20 19 61,http://empresite.eleconomistaamerica.co/CAFETERO-CONCORDIA-SAS.html,EL CAFETERO CONCORDIA S A S,ESPECIALIDAD-CAFE,(4)8446528
Cultivo de cafe,MEDELLIN,ANTIOQUIA,AUTOPISTA NORTE KM 20,http://empresite.eleconomistaamerica.co/CAFE-VICTORIA-GOLD-SAS.html,CAFE VICTORIA GOLD S A S,ESPECIALIDAD-CAFE,(4)2748082
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CALLE 21 SUR 41 117 IN 420,http://empresite.eleconomistaamerica.co/CAFE-CASTILLO-SANTANA-SAS.html,CAFE CASTILLO DE SANTANA S A S,ESPECIALIDAD-CAFE,(4)3344148
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 19 80 77,http://empresite.eleconomistaamerica.co/CAFETERIAS-RESTAURANTES-ESCOLARES-SAS.html,CAFETERIAS Y RESTAURANTES ESCOLARES S A S,ESPECIALIDAD-CAFE,(4)5898297
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,ENVIGADO,ANTIOQUIA,CALLE 27 D SUR 27 C 101,http://empresite.eleconomistaamerica.co/CAFE-PRESENTE-INVERSIONES-SAS.html,CAFE PRESENTE INVERSIONES S A S,ESPECIALIDAD-CAFE,(4)6024936
Actividades inmobiliarias realizadas a cambio de una retribucion o por contrata,ENVIGADO,ANTIOQUIA,CALLE 38 S 43-26,http://empresite.eleconomistaamerica.co/CAFETERIAS-SALSAMENTARIAS-ENVIGADO-LTDA.html,CAFETERIAS Y SALSAMENTARIAS DE ENVIGADO LTDA,ESPECIALIDAD-CAFE,(4)2766042
Descafeinado tostion y molienda del cafe,CONCORDIA,ANTIOQUIA,FINCA BELLAVISTA VEREDA SAN LUIS,http://empresite.eleconomistaamerica.co/CAFE-BELLAVISTA-CONCORDIA-SAS.html,CAFE BELLAVISTA CONCORDIA S A S,ESPECIALIDAD-CAFE,3136872181
Actividades de la practica medica sin internacion,ENVIGADO,ANTIOQUIA,CALLE 25 SUR 46 220,http://empresite.eleconomistaamerica.co/CENTRO-ESPECIALIDADES-OFTALMOLOGICAS-SA.html,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S A,ESPECIALIDAD-CAFE,(4)4480408
Actividades de la practica medica sin internacion,MEDELLIN,ANTIOQUIA,CALLE 19 A 44 25 CS 1903,http://empresite.eleconomistaamerica.co/GRUPO-ESPECIALIDADES-MEDICAS-INTERCLINICOS-SAS.html,GRUPO DE ESPECIALIDADES MEDICAS - INTERCLINICOS S A S,ESPECIALIDAD-CAFE,(4)5827083
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CARRERA 43 A 15 SUR 15 P 8,http://empresite.eleconomistaamerica.co/AR-COMPA-IA-QUIMICA-ESPECIALIDADES-LTDA.html,C I SOLUCIONES MERCANTILES GLOBALES S A S,ESPECIALIDAD-CAFE,3233940628
Mantenimiento y reparacion especializado de maquinaria y equipo,RIONEGRO,ANTIOQUIA,CARRERA 48 CL 49 17,http://empresite.eleconomistaamerica.co/CI-ESPECIALIDADES-ELECTRICAS-REFRIGERACION-CIA-LTDA.html,CI ESPECIALIDADES ELECTRICAS Y REFRIGERACION CIA LTDA,ESPECIALIDAD-CAFE,(4)5621512
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CARRERA 79 AA 20 A 141,http://empresite.eleconomistaamerica.co/NACIONAL-MERCANTIL-QUIMICOS-ESPECIALIDADES-SAS.html,NACIONAL MERCANTIL DE QUIMICOS Y ESPECIALIDADES S A S,ESPECIALIDAD-CAFE,3017849264
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,COPACABANA,ANTIOQUIA,CALLE 43 57AA 76,http://empresite.eleconomistaamerica.co/ESPECTRO-ESPECIALIDAD-ELECTRONICA-COMUNICACIONES-LTDA.html,ESPECTRO ESPECIALIDAD ELECTRONICA Y COMUNICACIONES LTDA,ESPECIALIDAD-CAFE,(4)4011157
Fabricacion de otros productos quimicos n c p,ITAGUI,ANTIOQUIA,CARRERA 50 85 73,http://empresite.eleconomistaamerica.co/PRODUCTOS-ESPECIALIDADES-QUIMICAS-LTDA.html,PRODUCTOS Y ESPECIALIDADES QUIMICAS S A S,ESPECIALIDAD-CAFE,3113103086
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 37 A 29 56 INT 2207,http://empresite.eleconomistaamerica.co/ALTA-ESPECIALIDAD-SAS.html,ALTA ESPECIALIDAD S A S,ESPECIALIDAD-CAFE,3208858086
