Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 43 B 16 22,http://empresite.eleconomistaamerica.co/TIENDA-JOGO-LTDA.html,LA TIENDA DE JOGO LTDA,INFRAESTRUCTURA-TI,(4)2668540
Comercio al por menor de productos textiles en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 64 103 GG 70,http://empresite.eleconomistaamerica.co/TIJERAZO-LTDA.html,EL TIJERAZO LTDA,INFRAESTRUCTURA-TI,(4)2673007
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CALLE 9 43 B 93,http://empresite.eleconomistaamerica.co/TIENDA-VINO-SA.html,LA TIENDA DEL VINO S A,INFRAESTRUCTURA-TI,(4)3115822
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CARRERA 39 50 B 20,http://empresite.eleconomistaamerica.co/TI-SOLUCION-LTDA.html,TI SOLUCION LTDA,INFRAESTRUCTURA-TI,(4)2172907
Otras actividades de telecomunicaciones,MEDELLIN,ANTIOQUIA,CALLE 16 41 210 OFICINA,http://empresite.eleconomistaamerica.co/TICLINE-SAS.html,TICLINE S A S,INFRAESTRUCTURA-TI,(4)4489268
Comercio al por menor de otros articulos domesticos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CL 16 C SUR 42 70 APTO 402,http://empresite.eleconomistaamerica.co/TIERRA-SANTA-SA.html,DE LA TIERRA SANTA S A EN LIQUIDACION,INFRAESTRUCTURA-TI,(4)3141542
Actividades de consultaria de gestion,SABANETA,ANTIOQUIA,CARRERA 44 60 B SUR 54,http://empresite.eleconomistaamerica.co/TIDRAGAT-SAS.html,TIDRAGAT S A S,INFRAESTRUCTURA-TI,(4)2882110
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general) bebidas y tabaco,MEDELLIN,ANTIOQUIA,CARRERA 52 A 45 91,http://empresite.eleconomistaamerica.co/TIS-GROUP-SAS.html,TIS GROUP S A S,INFRAESTRUCTURA-TI,(4)3215094
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CALLE 4 28 51 INT 802,http://empresite.eleconomistaamerica.co/TITIOLA-SAS.html,TITIOLA S A S,INFRAESTRUCTURA-TI,(4)3217875
Otras actividades de servicio financiero excepto las de seguros y pensiones n c p,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/TITI-CIA-LTDA.html,TITI Y CIA LTDA,INFRAESTRUCTURA-TI,
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/TIGRE-DORADO-SA.html,TIGRE DORADO S A,INFRAESTRUCTURA-TI,
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 7 83 31 APTO 1613,http://empresite.eleconomistaamerica.co/TIC-GLOBAL-SAS.html,SOCIAL MENTE SOSTENIBLE S A,INFRAESTRUCTURA-TI,(4)5043772
Comercio al por menor de articulos deportivos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 52 56 56,http://empresite.eleconomistaamerica.co/TIMBERBIKE-SAS.html,TIMBERBIKE S A S,INFRAESTRUCTURA-TI,(4)2316498
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CALLE 42 63 A 184,http://empresite.eleconomistaamerica.co/TIERRAMOJADA-SAS.html,TIERRAMOJADA S A S,INFRAESTRUCTURA-TI,3007073666
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,BELLO,ANTIOQUIA,CARRERA 59 43 37,http://empresite.eleconomistaamerica.co/TIPOKALCAR-LTDA.html,TIPOKALCAR LTDA,INFRAESTRUCTURA-TI,(4)4517056
Fabricacion de pinturas barnices y revestimientos similares tintas para impresion y masillas,ITAGUI,ANTIOQUIA,CARRERA 41C 50 16,http://empresite.eleconomistaamerica.co/TINTACOLOR-SA.html,TINTACOLOR S A,INFRAESTRUCTURA-TI,(4)3241072
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CARRERA 77 35 11 APTO 501,http://empresite.eleconomistaamerica.co/GESTION-INNOVACION-VALORES-ENTIDAD-COOPERATIVA.html,GESTION INNOVACION VALORES ENTIDAD COOPERATIVA,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,(4)4132526
Fabricacion de instrumentos aparatos y materiales medicos y odontologicos (incluido mobiliario),MEDELLIN,ANTIOQUIA,CARRERA 74 48 37 OF 10 37,http://empresite.eleconomistaamerica.co/LABORATORIO-INNOVACION-DENTAL-SAS.html,LABORATORIO INNOVACION DENTAL S A S,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,(4)4486077
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 42 3 SUR 81,http://empresite.eleconomistaamerica.co/CONSULTORIA-INTEGRAL-ENERGIA-DESARROLLO-SOSTENIBLE-CINERGY-SAS.html,CONSULTORIA INTEGRAL EN ENERGIA Y DESARROLLO SOSTENIBLE CINERGY S A,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,3128476714
Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingenieria,MEDELLIN,ANTIOQUIA,CARRERA 51 62 42 BLOQUE 2,http://empresite.eleconomistaamerica.co/CORPORACION-INNOVACION-PARA-DESARROLLO-PRODUCTOS-CONTRA-ENFERMEDADES-TROPICALES.html,CORPORACION DE INNOVACION PARA EL DESARROLLO DE PRODUCTOS CONTRA ENFERMEDADES TROPICALES,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,(4)4937090
Fabricacion de equipos electricos de iluminacion,MEDELLIN,ANTIOQUIA,CARRERA 55 1A 45,http://empresite.eleconomistaamerica.co/LAMPARAS-DECORATIVAS-ENVIGADO-EU.html,LAMPARAS DECORATIVAS ENVIGADO S A S,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,(4)2557002
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CARRERA 46 52 25 OF 603,http://empresite.eleconomistaamerica.co/CORPORACION-GESTION-HUMANA-DESARROLLO-LABORAL.html,CORPORACION GESTION HUMANA DESARROLLO LABORAL,CONSULTORIA-EN-GESTION-DE-LA-INNOVACION,(4)3720480
Tratamiento y disposicion de desechos peligrosos,RIONEGRO,ANTIOQUIA,AUTOPISTA MEDELLIN BOGOTA KM 36,http://empresite.eleconomistaamerica.co/TRANSFORMACIONES-GIRASOL-SAS.html,TRANSFORMACIONES GIRASOL S A S,TRANSFORMACION-DIGITAL,3128329465
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CALLE 24 79 A 26,http://empresite.eleconomistaamerica.co/TRANSFORMACIONES-INGENIERIA-MODERNAS-TRANSPLUS-SAS.html,TRANSFORMACIONES E INGENIERIA MODERNAS TRANSPLUS S A S,TRANSFORMACION-DIGITAL,(4)4414446
Tratamiento y disposicion de desechos no peligrosos,RIONEGRO,ANTIOQUIA,AUTOPISTA MEDELLIN BOGOTA KM 36,http://empresite.eleconomistaamerica.co/TRANSFORMACIONES-GREEN-GROUP-SAS.html,TRANSFORMACIONES GREEN GROUP S A S E S P,TRANSFORMACION-DIGITAL,3107390565
Fabricacion de partes y piezas de madera de carpinteria y ebanisteria para la construccion,MEDELLIN,ANTIOQUIA,CALLE 41 86 A 54,http://empresite.eleconomistaamerica.co/TRANSFORMACIONES-VIRTUALES-SAS.html,TRANSFORMACIONES VIRTUALES S A S,TRANSFORMACION-DIGITAL,(4)2537725
Otras actividades de atencion de la salud humana,MEDELLIN,ANTIOQUIA,CALLE 9 SUR  79 C 56 IN 127,http://empresite.eleconomistaamerica.co/TRANSFORMACION-QUANTICA-EMOCIONAL-SAS.html,TRANSFORMACION QUANTICA EMOCIONAL S A S,TRANSFORMACION-DIGITAL,3054597307
Actividades de impresion,MEDELLIN,ANTIOQUIA,CALLE 42 A 68 33,http://empresite.eleconomistaamerica.co/TRANSFORMACION-DECORADO-MATERIALES-SAS.html,TRANSFORMACION Y DECORADO DE MATERIALES S A S,TRANSFORMACION-DIGITAL,(4)3511428
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),ENVIGADO,ANTIOQUIA,CALLE 35 SUR 47 71,http://empresite.eleconomistaamerica.co/DIGITAL-BOTS-SAS.html,DIGITAL BOTS S A S,TRANSFORMACION-DIGITAL,3113343125
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 10 45 INT 313,http://empresite.eleconomistaamerica.co/DIGITAL-VALE-SAS.html,DIGITAL VALE S A S,TRANSFORMACION-DIGITAL,(4)3121791
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 9 B SUR 79 A 121 INT 40,http://empresite.eleconomistaamerica.co/DIGITAL-CERO-SAS.html,DIGITAL CERO S A S,TRANSFORMACION-DIGITAL,(4)2556117
Fabricacion de otros tipos de equipo electrico n c p,MEDELLIN,ANTIOQUIA,CARRERA 80 45 GG 74,http://empresite.eleconomistaamerica.co/DIGITAL-LTDA.html,DIGITAL LTDA,TRANSFORMACION-DIGITAL,(4)2500086
Edicion de programas de informatica (software),MEDELLIN,ANTIOQUIA,CARRERA 43 A 19 17 OF 9609,http://empresite.eleconomistaamerica.co/DIGITAL-DATA-SAS.html,DIGITAL DATA S A S,TRANSFORMACION-DIGITAL,(4)3662874
Actividades de impresion,MEDELLIN,ANTIOQUIA,CARRERA 52 50 13 OFICINA 5,http://empresite.eleconomistaamerica.co/DIGITALPRIME-SAS.html,DIGITALPRIME S A S,TRANSFORMACION-DIGITAL,(4)4483659
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 51 A 71 12 AP 403,http://empresite.eleconomistaamerica.co/DIGITAL-SPOT-SAS.html,DIGITAL SPOT S A S,TRANSFORMACION-DIGITAL,(4)2309114
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CALLE 45 F 80 61 AP 403,http://empresite.eleconomistaamerica.co/DIGITAL-GRUB-SAS.html,DIGITAL GRUB S A S,TRANSFORMACION-DIGITAL,(4)5782634
Comercio al por mayor de computadores equipo periferico y programas de informatica,MEDELLIN,ANTIOQUIA,CARRERA 48 10 45,http://empresite.eleconomistaamerica.co/DIGITAL-MAC-SAS.html,DIGITAL MAC S A S,TRANSFORMACION-DIGITAL,(4)3113981
Otras actividades de servicio de apoyo a las empresas n c p,SABANETA,ANTIOQUIA,CALLE 71 SUR 35 340 AP 2106,http://empresite.eleconomistaamerica.co/DIGITALSMARK-SAS.html,DIGITALSMARK S A S EN LIQUIDACION,TRANSFORMACION-DIGITAL,3146764387
Fotocopiado preparacion de documentos y otras actividades especializadas de apoyo a oficina,MEDELLIN,ANTIOQUIA,CALLE 46 42 25,http://empresite.eleconomistaamerica.co/DIGITALIZAR-LTDA.html,DIGITALIZAR LTDA,TRANSFORMACION-DIGITAL,(4)2171230
Educacion media tecnica y de formacion laboral,MEDELLIN,ANTIOQUIA,CALLE 49 41 09,http://empresite.eleconomistaamerica.co/CESDE-SA.html,CESDE S A,TRANSFORMACION-DIGITAL,(4)4808822
Otras actividades de telecomunicaciones,MEDELLIN,ANTIOQUIA,CARRERA 43 DD 9 54,http://empresite.eleconomistaamerica.co/DIGITAL-REDES-SAS.html,DIGITAL REDES S A S,TRANSFORMACION-DIGITAL,3146450036
Publicidad,APARTADO,ANTIOQUIA,CARRERA 100 99 B 92,http://empresite.eleconomistaamerica.co/DIGITAL-MEDIOS-SAS.html,DIGITAL MEDIOS S A S,TRANSFORMACION-DIGITAL,3218407951
Actividades de impresion,MEDELLIN,ANTIOQUIA,CARRERA 46 30 62,http://empresite.eleconomistaamerica.co/DIGITAL-EXPRESS-LTDA.html,DIGITAL EXPRESS LTDA,TRANSFORMACION-DIGITAL,(4)4488182
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 48 A 67 60 INT 101,http://empresite.eleconomistaamerica.co/DIGITAL-MEDIC-SAS.html,DIGITAL MEDIC S A S,TRANSFORMACION-DIGITAL,3117793380
Creacion musical,MEDELLIN,ANTIOQUIA,CARRERA 81 50 54,http://empresite.eleconomistaamerica.co/DIGITAL-EDITORA-SAS.html,DIGITAL EDITORA S A S,TRANSFORMACION-DIGITAL,(4)4221685
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 22 SUR 40 63,http://empresite.eleconomistaamerica.co/DIGITAL-GRAPHICX-SAS.html,DIGITAL GRAPHICX S A S,TRANSFORMACION-DIGITAL,(4)3171612
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 97 41 08 AP 202,http://empresite.eleconomistaamerica.co/DIGITAL-DOCUMENT-SAS.html,DIGITAL DOCUMENT S A S,TRANSFORMACION-DIGITAL,(4)2537367
Construccion de edificios residenciales,MEDELLIN,ANTIOQUIA,CARRERA 29 D 6 A 5 LC 9812,http://empresite.eleconomistaamerica.co/DIGITAL-AMBIENT-SAS.html,DIGITAL AMBIENT S A S,TRANSFORMACION-DIGITAL,(4)4448062
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CALLE 14 52 A 35,http://empresite.eleconomistaamerica.co/DIGITAL-FUSION-SAS.html,DIGITAL FUSION S A S,TRANSFORMACION-DIGITAL,3136228998
Publicidad,MEDELLIN,ANTIOQUIA,CARRERA 43 E 5 42,http://empresite.eleconomistaamerica.co/DIGITAL-VALLEY-SAS.html,DIGITAL VALLEY S A S,TRANSFORMACION-DIGITAL,(4)3119843
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 63 76 55 APTO 1903,http://empresite.eleconomistaamerica.co/DIGITAL-COCKTAIL-SAS.html,DIGITAL COCKTAIL S A S,TRANSFORMACION-DIGITAL,(4)5888006
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,AVENIDA 74 B 39 B 142,http://empresite.eleconomistaamerica.co/DIGITAL-ACCESS-SAS.html,DIGITAL ACCESS S A S,TRANSFORMACION-DIGITAL,(4)4446736
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CARRERA 91 B 47 B 51,http://empresite.eleconomistaamerica.co/DIGITAL-BIOMETRIC-EU.html,DIGITAL BIOMETRIC E U EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)4747027
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 48 D 66 15 LC 203,http://empresite.eleconomistaamerica.co/DIGITAL-LINK-LTDA.html,DIGITAL LINK LTDA,TRANSFORMACION-DIGITAL,(4)2605524
Creacion audiovisual,MEDELLIN,ANTIOQUIA,CALLE 49 AC 95 29 AP 201,http://empresite.eleconomistaamerica.co/DIGITALIZACION-SAS.html,DIGITALIZACION S A S,TRANSFORMACION-DIGITAL,3173168731
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 50 A 20 171 BL 17 30,http://empresite.eleconomistaamerica.co/DIGITAL-SPACE-SAS.html,DIGITAL SPACE S A S,TRANSFORMACION-DIGITAL,(4)2694022
Publicidad,SABANETA,ANTIOQUIA,CARRERA 38 A 75 SUR 20 AP 20,http://empresite.eleconomistaamerica.co/DIGITAL-TRAFFICC-SAS.html,DIGITAL TRAFFICC S A S,TRANSFORMACION-DIGITAL,3113892247
Actividades de telecomunicaciones alambricas,REMEDIOS,ANTIOQUIA,CARRERA 8 14 38,http://empresite.eleconomistaamerica.co/DIGITAL-GROUP-SAS.html,DIGITAL GROUP SAS,TRANSFORMACION-DIGITAL,(4)8303016
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 49 B 67 B 22 PISO 2,http://empresite.eleconomistaamerica.co/DIGITAL-MARKET-SERVICES-SAS.html,DIGITAL MARKET SERVICES S A S,TRANSFORMACION-DIGITAL,3172551813
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,MEDELLIN,ANTIOQUIA,CALLE 35 A 90 A 26,http://empresite.eleconomistaamerica.co/DIGITAL-IMPORT-MEDELLIN-SAS.html,DIGITAL IMPORT MEDELLIN S A S,TRANSFORMACION-DIGITAL,(4)4447550
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 16 AA SUR 25 100 AP 404,http://empresite.eleconomistaamerica.co/DIGITAL-INC-IMPORT-SAS.html,DIGITAL INC IMPORT S A S,TRANSFORMACION-DIGITAL,(4)4448843
Actividades especializadas de diseño,MEDELLIN,ANTIOQUIA,CALLE 7 SUR  42 70 OFICINA,http://empresite.eleconomistaamerica.co/DIGITAL-COFFEE-COLOMBIA-SAS.html,DIGITAL COFFEE COLOMBIA S A S,TRANSFORMACION-DIGITAL,3117055350
Otras actividades de servicio de informacion n c p,MEDELLIN,ANTIOQUIA,CARRERA 38 11 56 INT 1006,http://empresite.eleconomistaamerica.co/DIGITAL-AREPA-COM-SAS.html,DIGITAL AREPA COM S A S,TRANSFORMACION-DIGITAL,3044906730
Actividades de servicios relacionados con la impresion,MEDELLIN,ANTIOQUIA,CALLE 5 52 36,http://empresite.eleconomistaamerica.co/DIGITAL-PRINTING-SERVICE-SAS.html,DIGITAL PRINTING SERVICE S A S,TRANSFORMACION-DIGITAL,(4)3619305
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CARRERA 65 F 4 75,http://empresite.eleconomistaamerica.co/DIGITAL-CELL-COMPANIA-LTDA.html,DIGITAL CELL Y COMPANIA LTDA,TRANSFORMACION-DIGITAL,(4)3316727
Mantenimiento y reparacion de computadores y de equipo periferico,MEDELLIN,ANTIOQUIA,CARRERA 73 50 36,http://empresite.eleconomistaamerica.co/DIGITAL-SYSTEMS-HDL-LTDA.html,DIGITAL SYSTEMS H D L LTDA,TRANSFORMACION-DIGITAL,(4)2601243
Alquiler y arrendamiento de otros efectos personales y enseres domesticos n c p,MEDELLIN,ANTIOQUIA,DIAGONAL 75 CC 1 110 ET 3,http://empresite.eleconomistaamerica.co/DIGITAL-MEDIA-TECH-SAS.html,DIGITAL MEDIA TECH S A S,TRANSFORMACION-DIGITAL,(4)2858733
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 47 70 36,http://empresite.eleconomistaamerica.co/DIGITAL-COLOR-PRINTER-EU.html,DIGITAL COLOR PRINTER E U EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)2504325
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 14 48 33 OFICINA 2,http://empresite.eleconomistaamerica.co/DIGITAL-PHOTOGRAFIK-SAS.html,DIGITAL PHOTOGRAFIK S A S,TRANSFORMACION-DIGITAL,(4)3660495
Actividades de impresion,MEDELLIN,ANTIOQUIA,CALLE 47 70 36,http://empresite.eleconomistaamerica.co/DIGITAL-COLOR-PUBLICIDAD-SA.html,DIGITAL COLOR PUBLICIDAD S A,TRANSFORMACION-DIGITAL,(4)2504225
Actividades de servicios relacionados con la impresion,MEDELLIN,ANTIOQUIA,CALLE 5 52 36,http://empresite.eleconomistaamerica.co/DIGITAL-EXPRESS-PREPRENSA-EU.html,DIGITAL EXPRESS PREPRENSA S A S,TRANSFORMACION-DIGITAL,(4)3619305
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,ENVIGADO,ANTIOQUIA,CALLE 30 SUR 43 A 51 P 3,http://empresite.eleconomistaamerica.co/DIGITAL-PARTNERS-GROUP-SAS.html,DIGITAL PARTNERS GROUP S A S,TRANSFORMACION-DIGITAL,(4)3660434
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CARRERA 53 50 51 LC 213,http://empresite.eleconomistaamerica.co/DIGITAL-ELECTRONICA-LTDA.html,DIGITAL ELECTRONICA LTDA,TRANSFORMACION-DIGITAL,(4)5127477
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CA 48 20 34 OF 1010,http://empresite.eleconomistaamerica.co/DIGITAL-PARK-COLOMBIA-SAS.html,DIGITAL PARK COLOMBIA S A EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)4489030
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 10 45 INT 313,http://empresite.eleconomistaamerica.co/DIGITALL-TECH-MEDELLIN-SAS.html,DIGITALL TECH MEDELLIN S A S,TRANSFORMACION-DIGITAL,(4)3121791
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,MEDELLIN,ANTIOQUIA,CALLE 77 F 91 B 96,http://empresite.eleconomistaamerica.co/ASOTO-TECHNOLOGY-GROUP-SAS.html,GRUPO K7A S A,TRANSFORMACION-DIGITAL,(4)6051171
Actividades de telecomunicaciones alambricas,MEDELLIN,ANTIOQUIA,CARRERA 16 11 A SUR 100,http://empresite.eleconomistaamerica.co/UNE-EPM-TELECOMUNICACIONES-SA.html,UNE EPM TELECOMUNICACIONES S A,TRANSFORMACION-DIGITAL,(4)5151505
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas o tabaco,ENVIGADO,ANTIOQUIA,CARRERA 48 32 B SUR 139,http://empresite.eleconomistaamerica.co/ALMACENES-EXITO-SA.html,ALMACENES EXITO S A,TRANSFORMACION-DIGITAL,(4)6049696
Actividades de impresion,GUARNE,ANTIOQUIA,LUGAR KM 24.8 AUTOPISTA MEDELLIN BOGOTA,http://empresite.eleconomistaamerica.co/ETIQUETAS-CINTAS-CALCOMANIAS-TOPFLIGHT-ANDINA-SA.html,TOPFLIGHT ANDINA S A,TRANSFORMACION-DIGITAL,3103226155
Actividades ejecutivas de la administracion publica,MEDELLIN,ANTIOQUIA,CALLE 42 B 52 106,http://empresite.eleconomistaamerica.co/DEPARTAMENTO-ANTIOQUIA.html,DEPARTAMENTO DE ANTIOQUIA,TRANSFORMACION-DIGITAL,(4)3838114
Construccion de edificios residenciales,MEDELLIN,ANTIOQUIA,CARRERA 43 34 95,http://empresite.eleconomistaamerica.co/EMPRESA-VIVIENDA-ANTIOQUIA.html,EMPRESA DE VIVIENDA DE ANTIOQUIA,TRANSFORMACION-DIGITAL,(4)4448608
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CARRERA 43 A 7 50,http://empresite.eleconomistaamerica.co/COMERCIALIZADORA-SOLUCIONES-INFORMATICAS-CSI-SA.html,COMERCIALIZADORA DE SOLUCIONES INFORMATICAS CSI SA,TRANSFORMACION-DIGITAL,(4)4443555
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,ITAGUI,ANTIOQUIA,CARRERA 65 35 60,http://empresite.eleconomistaamerica.co/SOCIEDAD-COMERCIALIZADORA-INTERNACIONAL-AURORA-COLOMBIA-SA.html,SOCIEDAD COMERCIALIZADORA INTERNACIONAL AURORA DE COLOMBIA S A,TRANSFORMACION-DIGITAL,(4)3775926
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 67 52 20 COMPLEJO,http://empresite.eleconomistaamerica.co/DIGITAL-AMERICAS-PIPELINE-INITIATIVE-SAS.html,DIGITAL AMERICAS PIPELINE INITIATIVE S A S,TRANSFORMACION-DIGITAL,(4)5167770
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CARRERA 43 A 16 SUR 47,http://empresite.eleconomistaamerica.co/DIGITAL-CURRENCY-INVESTMENTS-SAS.html,DIGITAL CURRENCY INVESTMENTS S A S,TRANSFORMACION-DIGITAL,(4)3135999
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,SABANETA,ANTIOQUIA,CALLE 67 SUR 43 C 17 OF 203,http://empresite.eleconomistaamerica.co/DIGITAL-DEVICES-TECHNOLOGIES-SAS.html,DIGITAL DEVICES TECHNOLOGIES S A S,TRANSFORMACION-DIGITAL,(4)2887170
Instalaciones electricas,MEDELLIN,ANTIOQUIA,CALLE 8 B 65 191 OF 221,http://empresite.eleconomistaamerica.co/DIGITAL-CONTROL-SECURITY-SEGURIDAD-COMUNICACIONES-SAS.html,DIGITAL CONTROL Y SECURITY SEGURIDAD Y COMUNICACIONES S A S,TRANSFORMACION-DIGITAL,(4)2857423
Actividades de impresion,MEDELLIN,ANTIOQUIA,CARRERA 55 29B 32,http://empresite.eleconomistaamerica.co/DIGITAL-FLEXOGRAFICA-ETIQUETAS-COLOMBIA-SAS.html,DIGITAL FLEXOGRAFICA DE ETIQUETAS DE COLOMBIA S A S,TRANSFORMACION-DIGITAL,(4)3223095
Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MEDELLIN,ANTIOQUIA,CALLE 15 D SUR 32 115,http://empresite.eleconomistaamerica.co/DIGITAL-MEDIA-TECHNOLOGIES-COLOMBIA-SA.html,DIGITAL MEDIA TECHNOLOGIES COLOMBIA S A,TRANSFORMACION-DIGITAL,(4)3208590
Otras actividades de telecomunicaciones,BELLO,ANTIOQUIA,DIAGONAL 55 34 52,http://empresite.eleconomistaamerica.co/DIGITAL-COMUNICATIONS-SERVICE-LTDA.html,DIGITAL COMUNICATIONS SERVICE LTDA,TRANSFORMACION-DIGITAL,(4)4832066
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,SABANETA,ANTIOQUIA,CALLE 61 B SUR 40 21 INT 41,http://empresite.eleconomistaamerica.co/DIGITAL-BROADCASTING-TELECOMMUNICATIONS-COLOMBIA-SAS.html,DIGITAL BROADCASTING Y TELECOMMUNICATIONS COLOMBIA S A S,TRANSFORMACION-DIGITAL,3187755416
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 18 B SUR  36 115,http://empresite.eleconomistaamerica.co/GRUPO-ESTRATEGICO-PARA-DESARROLLO-TRANSFORMACION-ORGANIZACIONAL-SA.html,GESTOR S.A.S.,TRANSFORMACION-DIGITAL,(4)3130844
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 43 A 16 A SUR 38,http://empresite.eleconomistaamerica.co/VISION-INTEGRAL-TRANSFORMACION-PERSONAL-ORGANIZACIONAL-SAS.html,VISION INTEGRAL TRANSFORMACION PERSONAL Y ORGANIZACIONAL S A S,TRANSFORMACION-DIGITAL,(4)3222105
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CALLE 75 75 50,http://empresite.eleconomistaamerica.co/INTERRITORIOS-CONSULTORIAS-TRANSFORMACION-TERRITORIAL-CONSULTANCIES-IN-TRANSFORMATION-SAS.html,INTERRITORIOS CONSULTORIAS EN TRANSFORMACION TERRITORIAL CONSULTANCIES IN TERRITORIAL TRANSFORMATION S A S,TRANSFORMACION-DIGITAL,3103738325
